Desease,Diagnosa,Link,embedding
aids,"combined impact of creatine, caffeine, and variable resistance on repeated sprint ability in young soccer players. ",https://pubmed.ncbi.nlm.nih.gov/39125317/,"[-3.5317109e-03  2.1202564e-03  1.3054910e-03  7.5151515e-04
  1.1267497e-03 -4.8682215e-03  2.1748589e-03  5.6060455e-03
 -3.2942253e-03 -7.0687861e-04 -2.1892027e-03 -4.2614248e-03
  5.3283520e-04 -6.1481213e-04  4.3461462e-03 -2.5156981e-03
  4.5865420e-03 -1.8086047e-03 -4.6708607e-03 -3.2734035e-03
  6.1315257e-04 -1.5106060e-03  2.9588677e-03 -2.7120821e-03
  8.5001084e-04  4.4399034e-04 -2.5303583e-03 -1.6824043e-03
 -5.6838696e-03 -5.6887475e-05  5.5199633e-03 -2.4932176e-03
 -2.7111301e-04 -2.7385172e-03 -1.0844795e-03  2.5622987e-03
  4.1807881e-03  6.3064869e-04  2.3322387e-04 -1.2794964e-04
 -1.1003083e-04 -3.0878903e-03 -2.0685201e-03  1.3423263e-03
  2.6713524e-03  1.7669772e-03 -2.5089523e-03  1.1493501e-03
  2.6819184e-03  2.1614244e-03  1.3400521e-03 -3.4586999e-03
 -1.3252299e-03 -3.4826146e-03 -1.8084839e-03 -2.9445224e-04
  3.2594232e-03 -1.6899628e-03 -2.1462312e-03  2.0984784e-03
 -1.0005754e-04  9.4432966e-04 -6.0850254e-04 -5.1625085e-04
 -2.4585654e-03  1.8280573e-03 -9.3793240e-04  2.5138189e-03
 -7.6416158e-04  8.6935586e-04 -1.2164266e-03  3.9147725e-03
  2.0908231e-03 -1.7326679e-03  4.7240886e-03  2.2162332e-03
  6.2100240e-04  5.5412564e-04 -2.1816334e-03 -1.9357592e-04
 -4.1175401e-03  9.8130910e-04 -4.1458319e-04  4.5184428e-03
 -2.1711178e-03 -6.2537502e-04  3.8397382e-04  1.0525194e-03
  1.8307129e-03  1.0521804e-03  2.8300481e-03  1.6929357e-03
  1.7188751e-03  5.1961531e-04  5.4580499e-03  3.0262973e-03
  5.9264840e-04 -2.4064546e-03  3.6259173e-04  3.9416464e-04]"
aids,study on the pyrolysis and fire extinguishing performance of high-temperature-resistant ultrafine dry powder fire extinguishing agents for aviation applications. ,https://pubmed.ncbi.nlm.nih.gov/39124904/,"[-2.6603588e-03  3.6288642e-03  9.0930221e-04 -8.3594830e-05
  2.6439107e-04 -2.7883977e-03 -9.0274913e-04  5.3698746e-03
 -3.5205707e-03 -4.1117901e-03 -1.3895072e-04 -5.0855838e-03
  1.5332089e-03 -1.8545084e-06 -3.4326562e-04 -2.1374540e-04
  2.5300230e-03  2.1066770e-03 -1.8221604e-03 -2.1673776e-03
  2.1783418e-03 -6.2813045e-04  1.4329220e-03 -3.1941910e-03
  9.7421440e-04  5.4610992e-04 -4.8354915e-03 -3.3044041e-04
 -3.3470795e-03  3.3117395e-03  5.8564879e-03  1.2142630e-03
 -1.9897160e-04 -3.5535349e-03 -4.3104711e-04  4.8796129e-03
 -1.7314763e-03  4.2158234e-04 -6.5400492e-04 -2.3256959e-03
  6.7494249e-05 -2.8332397e-03 -2.0878587e-03  3.1980546e-03
  1.8287726e-03 -7.8463083e-04 -3.6382859e-03 -7.4324617e-04
 -1.6274630e-03 -7.9094275e-04  3.2857370e-03 -3.5250394e-03
 -2.3398246e-03 -2.4868036e-03 -1.8897314e-03 -1.0078383e-03
  2.4242004e-04 -2.5370885e-03 -4.4546463e-03 -1.8935080e-03
  5.0752470e-04 -1.2699990e-03  9.0187613e-04  5.8961904e-04
 -2.9766588e-03  2.3645665e-03  5.4369197e-04  1.3680994e-03
 -1.6121905e-03  5.4679960e-03 -2.0781972e-03  4.5498293e-03
  2.0815998e-03  4.8183178e-04  2.5861308e-03  2.0603475e-03
  6.4443290e-04  1.2755841e-03  1.2616365e-03 -2.0361331e-03
 -1.7695515e-03  1.2485548e-03 -3.0089193e-04  9.0120733e-04
  5.3141109e-04 -1.4043349e-03  1.7161269e-03  2.5966323e-03
  1.0153659e-03 -4.3779268e-04  3.2370895e-04  2.4560543e-03
  3.8611963e-03 -4.0585357e-03  5.8802362e-03  4.0870551e-03
  2.4750801e-03 -1.5370125e-03 -7.6613860e-04  8.2600862e-04]"
aids,"gas chromatography-sensor system aids diagnosis of inflammatory bowel disease, and separates crohn's from ulcerative colitis, in children.",https://pubmed.ncbi.nlm.nih.gov/39124126/,"[-3.8161601e-03  4.7154389e-03  2.5021725e-03  9.6511608e-04
  1.1376243e-03 -3.0023605e-03  3.0477108e-03  3.9917240e-03
 -2.1743977e-03 -6.7819731e-04 -2.0707741e-04 -4.2420253e-03
 -2.2744227e-03  5.0734117e-04 -8.4748166e-04 -2.2696599e-04
  3.6795223e-03 -2.6959716e-03 -3.1203635e-03 -3.7951868e-03
  1.4388767e-03  4.8371378e-04  3.6597885e-03 -1.5852918e-03
 -9.5346459e-04  2.8789681e-04 -1.2600573e-03  9.6082262e-04
 -3.0888794e-03 -1.7398766e-04  4.3124310e-03 -1.5108695e-03
 -1.1069033e-04 -2.2973847e-03 -4.7343760e-04  1.9620997e-03
  1.8692657e-03 -3.8427804e-03 -5.1661197e-04 -3.4979705e-03
 -2.7247174e-03 -2.3195257e-03 -1.8247711e-03 -7.9015049e-04
  3.8676639e-04 -1.1985432e-03 -4.4534344e-04 -8.4494910e-04
 -2.9679333e-05  2.4359219e-03  2.0657834e-03 -7.1152193e-05
 -1.9324087e-03  1.0235658e-03 -1.7145817e-03 -1.7630953e-03
  3.7966694e-03 -2.2821710e-03 -2.7680420e-04  4.2918063e-04
 -2.1759416e-03  1.4206201e-03 -1.1560976e-04  1.8562446e-03
 -1.0938067e-03  3.0649607e-03  2.3075202e-03  1.5028246e-03
 -1.9882810e-03  1.8515614e-03 -1.7643820e-03  4.3143532e-03
  3.0159263e-03  3.2346664e-04  9.5566924e-05  1.9789878e-03
  1.7929529e-03 -1.0957464e-03 -1.1292797e-03 -2.5680469e-04
 -1.3181352e-03  1.8328334e-03  1.0023449e-03  8.0257613e-04
  2.1980559e-03 -1.3337826e-03  1.1730135e-03  5.8935544e-05
  2.4157695e-03  3.3843208e-03  4.0365644e-03 -2.6887958e-04
  8.6828484e-04 -2.0584036e-03  4.2570923e-03  3.4615339e-03
 -5.4828241e-04 -1.1626842e-03  2.8700437e-03  1.7813768e-03]"
aids,analysis of variance combined with optimized gradient boosting machines for enhanced load recognition in home energy management systems. ,https://pubmed.ncbi.nlm.nih.gov/39124011/,"[-3.8425429e-03  3.3288905e-03  1.3821306e-04 -1.2829778e-03
 -6.4367155e-04 -3.3866463e-03 -6.7716074e-04  3.7971539e-03
 -3.4199015e-03 -2.2982312e-03 -6.6571723e-04 -1.8605975e-03
 -2.3514617e-04 -9.4013585e-06  9.9049998e-04 -4.1041048e-03
  1.4010258e-03  7.8388012e-04 -3.1394663e-04 -4.2964607e-03
 -2.8500502e-04  2.9468266e-04  3.7861266e-04 -2.3862894e-03
 -1.6364487e-03 -8.9669204e-04 -2.5715334e-03 -2.2340780e-03
 -1.3438751e-03  1.7394386e-03  4.8360550e-03 -6.7181437e-04
  1.8038066e-03 -3.3779924e-03 -1.7420757e-03  7.6405943e-04
  7.5572595e-04 -6.0500565e-04  2.8771846e-04 -3.5450060e-03
  7.8562385e-04 -2.8083902e-03  2.2316974e-04  1.0276022e-04
  2.9660193e-03  3.3232602e-04 -4.0947320e-03 -1.3790934e-03
 -2.9397442e-04  1.3708378e-03  1.6112772e-03 -3.4688590e-03
 -7.8798138e-04 -1.7063787e-04 -3.2912232e-03  8.6597406e-04
  2.1578667e-03 -3.8964148e-03 -1.6617890e-03 -1.4025035e-03
  3.1288373e-03  1.1694389e-03  1.4381616e-03 -6.1648194e-04
 -2.2095270e-03  2.5269284e-03 -5.5388745e-04 -1.4198775e-04
 -1.9537481e-03  1.2836112e-03 -4.5835087e-04  4.7115814e-03
  3.2224739e-03 -1.1698595e-03 -9.8830142e-06  6.4186205e-04
  1.6615900e-03  3.2762552e-04 -1.2811100e-03  2.1402675e-03
 -5.5569428e-04 -1.2753672e-03 -2.1407593e-03  3.6319564e-03
  1.8379847e-04 -4.0006661e-03 -4.3385447e-04 -1.6176204e-04
  1.6744707e-03  9.5807773e-04  9.4216253e-04  2.7721568e-03
 -5.2978215e-04  1.6736953e-03  2.2764446e-03  2.7501574e-03
  1.0970770e-03 -3.2498639e-03  1.3792999e-03 -5.9432066e-05]"
aids,deep learning and histogram-based grain size analysis of images.                                     ,https://pubmed.ncbi.nlm.nih.gov/39123970/,"[-1.8393403e-03  5.8604404e-03 -6.1896467e-04 -2.2382196e-03
  2.4021880e-03 -1.7031884e-03  1.1454034e-03  4.3805046e-03
 -3.3535201e-03 -3.2012318e-03 -9.7453804e-04 -5.4090875e-03
 -1.5611877e-03  2.7862980e-03  2.4895398e-03 -1.6706291e-03
  5.2977586e-03 -1.2368527e-03 -2.5199596e-03 -3.8949873e-03
  8.6941873e-04 -3.2929031e-03  1.2593323e-03 -1.9166794e-03
  1.1493318e-03 -2.1087660e-03 -3.5474221e-03  5.4552261e-04
 -4.0346636e-03 -1.6081479e-04  7.5089801e-03 -1.7720999e-03
 -1.5882707e-03 -1.9582624e-03 -4.9948473e-03  9.7778207e-04
 -1.4597944e-03  2.4131532e-03  9.6430938e-04 -6.5703673e-04
  4.9252139e-04 -2.4179982e-03 -3.7072871e-03  1.1026505e-03
  2.2882280e-04  3.8446713e-04 -2.0764477e-03 -2.1173400e-03
  1.7947517e-03  1.3328118e-03 -7.1402290e-04 -3.4194738e-03
 -2.3692439e-03 -1.3635614e-03 -1.4255452e-03 -3.8035272e-04
  5.7539544e-03  2.0109552e-04 -3.5376996e-03 -8.9226331e-04
  1.1844084e-03  2.3272051e-03 -2.1449204e-03 -5.2642752e-04
 -3.9622912e-05  3.3392445e-03  2.7623731e-03 -2.8996088e-04
 -2.6266288e-04  3.3837359e-03 -2.0589991e-05  2.3247823e-03
  3.0565718e-03  1.7946950e-03  2.3378883e-03 -3.1663652e-04
  1.8226723e-03 -1.1658424e-03 -1.7588937e-03 -2.3061589e-03
 -1.0926067e-03 -2.4782482e-03 -2.7552496e-03  3.7188823e-03
  8.0366078e-04 -6.3059572e-03 -2.0773993e-03 -9.8106195e-04
  5.0813332e-03  3.3394946e-03  1.6580583e-03  4.4023254e-05
 -2.3370718e-04 -2.7785301e-03  6.1125699e-03  3.8709918e-03
  2.3635104e-03 -7.2832993e-04 -1.2694047e-03  6.6127232e-04]"
aids,hierarchical clustering via single and complete linkage using fully homomorphic encryption.          ,https://pubmed.ncbi.nlm.nih.gov/39123872/,"[-9.2910830e-04  2.0010211e-04  5.7716500e-03  1.4256538e-03
  7.6308491e-04 -3.6437300e-04 -1.0823644e-03  1.7431001e-03
 -2.1044163e-03 -3.6635564e-03 -3.7576386e-03 -4.3512364e-03
  2.7374872e-05  2.9147507e-04 -1.8194630e-03 -1.0318131e-03
  5.4858414e-05 -1.3581577e-03  3.4836531e-04 -1.4855713e-03
  1.6444583e-03  3.7715261e-04  5.7893596e-04 -2.2128620e-03
  6.9487892e-04 -1.4064751e-03 -2.7192147e-03  1.6409206e-03
 -6.9067522e-04  3.3443794e-03  2.5007965e-03  6.3003012e-05
 -2.1348337e-03 -1.6217657e-03  2.4136338e-04  7.9416198e-04
 -4.2969037e-05  6.6019013e-04 -1.5733563e-03  5.3233296e-05
 -2.2037434e-03 -2.6925465e-03 -4.3897002e-04  2.7659102e-03
  3.5396880e-03  6.1376649e-04 -2.3062809e-03  1.0969740e-03
  7.6447125e-04 -2.4748719e-03  4.3769712e-03 -1.8691464e-04
  1.2108620e-03  1.3907673e-04 -2.9228462e-03  1.5582177e-03
  1.3193273e-03  3.8480692e-04 -1.7151729e-03  2.0515313e-03
 -4.8007767e-04  1.3117035e-03 -7.2218922e-05  4.4286673e-04
 -1.7295872e-03 -4.3896653e-04  5.7313935e-04  2.5269724e-03
  1.1483068e-03  8.5826503e-04 -2.0693764e-03 -2.7461306e-04
  1.3223429e-03  3.1249260e-03  4.2434684e-03  1.3921688e-03
  2.4044297e-03 -1.6954720e-03 -1.4225339e-03  5.2250695e-04
  9.8888064e-04  3.8926818e-03  1.1715790e-03 -3.3786485e-03
  7.1385090e-05  7.2710234e-04 -1.2241399e-03 -9.7805378e-04
  3.1232021e-03  4.8825995e-04  6.6859944e-04 -2.3486041e-03
 -7.8977173e-04  9.4704522e-04  3.2097527e-03  2.7386501e-04
 -9.7046286e-04 -3.6008493e-03  6.6503132e-04 -7.3545240e-04]"
aids,towards neuroadaptive navigation assistance to reduce spatial de-skilling.                           ,https://pubmed.ncbi.nlm.nih.gov/39123056/,"[-2.17059534e-03 -1.19524542e-03 -3.26216454e-03  2.41653714e-03
  4.91338433e-05 -3.70429596e-03 -1.04674895e-04  6.09873096e-05
 -1.94745162e-03 -5.72935969e-04  7.43089709e-04 -4.47097048e-03
 -5.23091585e-04  8.13140825e-04 -4.69120103e-04  2.74213613e-04
 -1.75108458e-03 -1.96255627e-04 -2.49864580e-03  1.53864257e-03
 -5.25929383e-04  2.88109388e-03  9.17433121e-04  5.58323460e-04
 -2.20223214e-04 -1.74203957e-03  4.28009080e-04  1.81217084e-03
  1.74647430e-05  1.30086974e-03  4.66821110e-03  3.60789686e-03
 -2.12073326e-04 -2.47259112e-03 -2.15541176e-03  1.16740540e-03
  1.84230530e-03 -4.75861714e-04  9.23300453e-04  1.43809908e-03
  1.21996528e-03 -2.04469194e-04 -4.39077616e-04  2.01798952e-03
 -1.71557302e-04  2.80730252e-04 -2.72361189e-03  8.03978881e-04
 -1.74230651e-03 -7.12426612e-04  5.22096176e-04 -2.44644773e-03
  2.30105221e-03  1.37601071e-03  1.16448256e-03 -7.86814955e-04
 -1.79793523e-03 -2.23138952e-04 -2.60249712e-03  1.98434805e-03
  1.09646213e-03  8.51760851e-05  1.29000691e-03  3.42680165e-03
 -4.54247638e-04  3.67767969e-03 -2.59799440e-03 -9.51822090e-04
  1.75162614e-03 -2.01483909e-03  2.36533186e-03  3.55628505e-03
  8.05953401e-04 -1.07371015e-04  1.46755856e-03 -5.05949021e-04
  2.72936909e-03  1.93789019e-03  1.37424981e-03  3.06925829e-03
 -2.64451373e-04 -1.88479805e-03 -1.53741275e-04  3.92513629e-03
  4.75608977e-05 -1.59854157e-04 -6.60964579e-04  4.65628051e-04
  1.93210272e-03  2.21642503e-03 -1.60312187e-03  4.61449206e-04
 -4.24951082e-04 -1.47572812e-03  4.01086314e-03  1.66735938e-03
 -2.00962112e-03  4.28984035e-03 -1.22079195e-03 -1.42793218e-03]"
aids,addressing healthcare vulnerabilities in nursing homes : insights from human rights monitoring in two austrian provinces. ,https://pubmed.ncbi.nlm.nih.gov/39123053/,"[-1.02076167e-03  1.96666317e-03  9.36901051e-05  2.81692599e-03
  4.90672654e-04 -3.77141335e-03 -1.56726514e-04  6.95815450e-03
 -2.52322690e-03 -1.39663997e-03  1.46142684e-03 -2.81789782e-03
  1.00694341e-03  4.70829982e-04  1.25960179e-03 -4.83052339e-03
  1.95426308e-03 -2.42527830e-03 -1.03196944e-03 -3.49741802e-03
 -6.39146834e-04 -2.25727854e-05 -5.05135278e-04  2.17092573e-04
  2.26343423e-03 -1.44299833e-04 -4.03889222e-03 -1.37769175e-03
 -7.59744085e-04 -1.30379619e-03  1.45524414e-03  1.31901377e-03
 -1.05878280e-03 -3.79307475e-03 -1.94678758e-03  1.05062453e-03
  3.30865756e-03 -4.16315347e-03 -2.53214105e-03 -5.15001221e-03
 -2.88379099e-03 -5.19855996e-04 -3.50466557e-03 -1.61233649e-04
  9.83805803e-05 -2.91216769e-03 -1.63610291e-03  5.55066101e-04
  1.12399226e-03  2.67993147e-03 -1.97408069e-03 -4.71467320e-06
 -5.40931360e-04 -2.26843171e-04  8.99706094e-04 -1.72025245e-03
  2.42102216e-03 -1.17053348e-03 -2.32750433e-03  1.01596513e-03
  1.37755042e-03  8.36098101e-04 -5.74554491e-04  1.21892605e-04
 -2.99626752e-03  2.47874111e-03  1.33456115e-03  3.12532298e-03
 -1.46097783e-03  3.57862539e-03  2.69737677e-03  3.79997585e-03
  6.71494636e-04 -1.96157326e-03  4.49454039e-03  4.14354203e-04
  1.25501340e-03 -9.02905711e-04 -1.96411880e-03 -1.98745378e-03
 -4.47847135e-03  1.92866009e-03 -2.20536301e-03  3.08812782e-03
  3.87131877e-04 -2.70168041e-03 -3.34585900e-04  1.65217998e-03
  1.26589555e-03  4.02273471e-03  1.90574571e-03  2.37557129e-03
  7.73607055e-04  1.85009232e-03  4.68464568e-03  1.51640095e-03
 -1.66847324e-03 -2.38062697e-03  2.36643874e-03  6.25532935e-04]"
aids,gay and bisexual men's perceptions about a potential hiv vaccine within a post-covid-19 era: a qualitative study. ,https://pubmed.ncbi.nlm.nih.gov/39122906/,"[-3.8614462e-03  4.6345112e-03  2.6464160e-04  1.5111498e-03
  6.4188836e-04 -5.0861211e-03  1.1669598e-03  6.3575227e-03
 -4.9534240e-03 -4.0943534e-03  1.4464379e-03 -2.4267845e-03
  1.6380774e-03 -1.8405524e-03  4.3883086e-03 -1.3551469e-03
  5.0365785e-03 -1.1325015e-03 -1.8410301e-03 -3.3800195e-03
  4.0481864e-03 -1.4916318e-03  3.6868954e-03  1.8769086e-03
 -1.2552992e-03  2.8920285e-03 -2.5240250e-03  6.3324423e-04
 -3.3331770e-03  1.8261814e-03  4.2810105e-03 -2.3342231e-04
 -7.3195988e-04 -1.4374752e-03 -3.5921924e-03  2.4849009e-03
 -7.5360225e-04 -6.1524636e-04 -3.6356063e-03 -3.1536175e-03
  1.8796903e-03 -6.3815113e-04 -7.3186518e-04  1.6036555e-03
  2.4730214e-03 -1.6826696e-03 -2.5423137e-03 -1.4436367e-03
  1.6969092e-04 -3.3665358e-03  9.4010308e-04 -2.7370024e-03
 -3.2426370e-03 -1.8541609e-03 -4.2693876e-03  2.3603581e-03
  7.0982985e-04  1.2687125e-03 -3.9108507e-03  1.5703366e-03
  6.8663480e-04  1.5237584e-03  7.6930613e-05  7.9649786e-04
 -1.7087391e-03  1.8658956e-03 -6.2286155e-04  4.0954272e-03
  3.4002485e-04 -1.0062387e-03  1.5068180e-03  2.2838321e-03
  2.1481402e-03  1.7774287e-03  1.2946607e-03  2.9012281e-03
 -7.5314869e-04  1.2245169e-03 -1.3392519e-04 -8.8586321e-04
 -2.1675657e-03 -1.0545567e-03  7.5259758e-04  3.0822272e-03
  1.0698612e-03 -2.6896435e-03  2.3597497e-03  2.5367648e-03
  1.8500186e-03 -1.1513610e-03  1.3129229e-03  5.7554827e-04
 -1.4733049e-03 -1.1370408e-03  6.5352581e-03  3.9186398e-03
  4.2573041e-03 -4.9530878e-03 -9.2262046e-05 -7.9915469e-04]"
aids,assessing consistency of respondent-driven sampling estimators by using repeated surveys among people who inject drugs (pwid) in new jersey. ,https://pubmed.ncbi.nlm.nih.gov/39122905/,"[-7.7908748e-04  1.0064485e-03  1.6135464e-03  2.3292117e-03
  1.8809919e-03 -6.4373589e-03  2.0132002e-03  4.6216007e-03
 -3.1933973e-03 -2.6946904e-03 -1.1033820e-03 -4.7989818e-03
 -5.9429999e-04  1.1755455e-03  1.8241268e-03 -1.7493779e-03
  1.7838358e-03 -3.3881181e-04 -6.3181372e-04 -2.1962174e-03
  1.8070710e-03 -1.4545138e-03  1.9412225e-03 -3.4653861e-03
  3.9300104e-04  2.7420907e-04 -1.3644706e-03  1.4576031e-03
 -1.2949147e-03  7.0593704e-04  4.3976819e-03  7.1650773e-04
  5.5186654e-04 -2.7981238e-03 -4.6581500e-03  8.5331913e-04
  1.7509655e-03 -2.0002935e-03 -2.3186735e-03 -4.1930499e-03
 -2.2309960e-03 -2.4141232e-03  8.0537854e-04  2.5019113e-03
  2.1496397e-03  9.6091616e-04 -3.4597728e-03 -4.7716274e-04
  2.8269507e-03  1.5802736e-03  6.4486865e-04 -1.0340440e-03
 -1.4861823e-04  1.0133454e-04 -9.4989070e-04  6.2116719e-04
  3.1158670e-03  2.1961166e-03 -2.2477973e-03 -6.6491724e-05
 -2.3724082e-05  1.0468572e-03  1.0413942e-03  7.6244422e-04
 -2.4568653e-03  1.0745404e-03  1.5515290e-03  3.2322851e-03
 -8.3695055e-04  2.2593746e-03  8.3473441e-04  2.2468260e-03
  4.2565106e-03 -1.0905617e-03  3.8584739e-03  2.0827458e-03
  3.2499179e-03  1.1190003e-03 -3.1828973e-03 -6.2725460e-04
 -2.1585866e-03  1.5208134e-03 -1.2178964e-03  2.5891424e-03
  9.2322321e-04  4.0849965e-05  6.7802717e-04  2.5490515e-03
  2.7769885e-03  1.0566608e-03  1.6967496e-03  2.2081863e-03
  1.0428953e-03  9.0157473e-04  3.5639515e-03  1.7500491e-03
  1.5223004e-03 -1.8158134e-03  1.9055627e-03 -1.2312145e-03]"
aids,persistent depression and suicidal ideation in people living with hiv in tanzania: a longitudinal cohort study. ,https://pubmed.ncbi.nlm.nih.gov/39122904/,"[-4.9466058e-03  6.5503228e-03  1.6830844e-03  6.0213279e-05
  7.3674857e-04 -7.7249319e-03  3.4130285e-03  8.1895906e-03
 -4.0930384e-03 -5.0605033e-03  8.5128995e-06 -5.7568196e-03
 -2.7388544e-03  1.6985871e-04  4.3615079e-04 -3.5098831e-03
  4.4235559e-03 -1.9795934e-03 -3.9632088e-03 -8.9827385e-03
  5.4605701e-03  3.4483811e-03  4.5872941e-03 -1.7969579e-03
 -2.2215908e-03 -1.6141918e-03 -5.8545545e-03 -1.4942975e-04
 -3.6608200e-03  1.2985358e-03  4.4586989e-03  1.0028107e-03
  8.0583087e-04 -7.2064125e-03 -1.3310038e-03  3.1241588e-03
  1.3601175e-03 -1.7478223e-03 -1.7000997e-03 -4.5402879e-03
  1.9142507e-03 -6.1376593e-03 -2.5224858e-03  3.6272765e-03
  2.2759023e-03 -2.8003987e-03 -5.2336263e-03 -1.1929758e-03
  4.0632593e-03  3.7235313e-03  2.7275272e-03 -3.1531358e-03
 -2.9859928e-04 -1.8771436e-03 -1.0172897e-03  1.3167852e-04
  5.7520745e-03 -4.1752006e-04 -2.8938064e-03  3.8338359e-03
 -1.1615540e-03  8.2482537e-04 -1.6223523e-03 -1.3963317e-03
 -2.1764217e-03  5.3119967e-03  5.4231612e-05  5.0591258e-03
 -3.7088823e-03  7.4880599e-04 -8.6479471e-04  3.2160063e-03
  5.9039458e-03 -1.0398992e-03  3.7376024e-03  2.2511859e-03
  1.0419942e-03  1.2633874e-03 -1.5675779e-03 -2.3249881e-03
 -4.1237995e-03  6.2938663e-04  1.9874754e-03  4.7864881e-03
  1.1070957e-03 -7.4079912e-04  3.9462554e-03  5.2733864e-03
  1.5091822e-03  2.6416502e-04  2.9161570e-03  2.7803159e-03
  7.3920155e-04 -5.4683181e-04  8.9156618e-03  3.7693672e-03
 -1.0212469e-03 -6.6627548e-03  1.5111917e-03 -4.2502995e-04]"
aids,afucosylated broadly neutralizing antibodies enhance clearance of hiv-1 infected cells through cell-mediated killing. ,https://pubmed.ncbi.nlm.nih.gov/39122901/,"[-4.7982619e-03  1.4686050e-03  8.6327817e-04 -1.1972324e-03
  1.1970062e-03 -2.2329059e-03  1.1279667e-03  4.3578139e-03
 -1.8901855e-03 -2.5719886e-03  1.8741577e-03 -4.0019914e-03
  1.7160625e-03 -6.4222986e-04 -1.3880930e-03 -1.7853009e-03
  3.3625227e-03 -5.7238166e-04 -6.6559575e-04 -3.1565221e-03
 -3.0555325e-03 -5.3135201e-04 -9.5659459e-04 -6.9380191e-04
  2.1056307e-03 -9.1571047e-04 -1.7273381e-03  3.3624666e-03
  4.3707609e-04 -1.4905633e-03  2.6930897e-03  2.2460942e-03
  1.6862930e-03 -1.2513984e-03 -1.4103577e-03  2.4615938e-04
 -3.2798367e-04 -3.0860247e-03 -1.7578647e-03 -1.5777959e-03
 -1.7944778e-03 -5.7902612e-04 -3.4596594e-03  9.5054670e-04
  1.2751875e-03 -1.9925986e-03 -1.0065536e-03  2.8836186e-04
  8.6703710e-04  2.1219882e-03  1.5866751e-03 -1.1073352e-03
 -1.9070775e-03  7.3798664e-04 -1.2151734e-03 -4.0682638e-04
  3.1635251e-03 -3.8287526e-03  2.2959174e-04  2.3868161e-03
  5.9031893e-04  2.2342600e-04  2.1266190e-03 -8.2151720e-04
 -4.8562745e-03  2.8020644e-03 -1.5875399e-03 -5.2692958e-05
 -1.5507441e-03  1.7888037e-03  1.4184724e-03  7.2049006e-04
  2.0966297e-03  2.5836171e-03  2.6349740e-03  2.8306248e-03
 -5.2334066e-04 -1.1488056e-03 -1.4698186e-03  3.6856596e-04
  2.3335131e-04  1.5062545e-04 -9.6279953e-04  1.8233386e-03
 -1.3668463e-03 -1.2613141e-03  1.4129319e-03  1.1464608e-03
  1.8652191e-03  2.2035626e-04  6.0635299e-04  3.5050090e-03
  3.0027893e-03 -3.0773360e-04  5.4921093e-03  3.6130971e-03
  3.9456554e-05 -5.6199083e-04 -2.0908576e-03 -2.6851655e-03]"
aids,association between admission serum albumin and 12-weeks mortality in patients with late aids/hiv diagnosis: a retrospective cohort study. ,https://pubmed.ncbi.nlm.nih.gov/39122884/,"[-4.2704414e-03  2.8563074e-03  1.3102799e-03 -1.7346471e-03
  1.5122673e-03 -4.1532414e-03 -5.4348685e-04  7.7136625e-03
 -3.6126259e-03 -2.7282594e-03 -1.2133053e-03 -6.3847750e-03
 -2.9761675e-03  5.4074550e-04  1.5763096e-03 -3.3907809e-03
  2.1525437e-03 -2.7914634e-03 -2.5809559e-03 -6.2266816e-03
  9.4185560e-04 -3.1756435e-04  4.0199552e-03 -4.7512644e-04
  4.6690900e-05 -4.8010352e-05 -5.1381290e-03 -3.1485342e-04
 -3.5345410e-03  1.3867733e-03  5.4587824e-03  9.3914731e-04
  1.2457764e-03 -3.8368648e-03 -2.9093521e-03  2.4498312e-03
  2.2716755e-03 -2.4076838e-03 -3.3781340e-04 -3.2479858e-03
  1.2856001e-03 -4.1288608e-03 -2.1323194e-03  8.4636931e-04
  2.3512137e-03  2.0980266e-05 -6.0025614e-04  2.0176343e-04
  2.3205280e-03  4.4493806e-03  2.0426789e-03 -2.6456143e-03
 -5.6588301e-04 -2.1713388e-03 -1.5944818e-03 -2.2625834e-05
  3.4487236e-03 -3.3864812e-03 -3.1982963e-03  7.2622864e-04
 -5.2488304e-04  3.1203174e-04  1.2004832e-03 -8.8721723e-04
 -2.2351512e-04  2.4615182e-03  1.5273612e-03  2.3821560e-03
 -4.4071600e-03  1.9550724e-03  5.2674802e-04  3.3798288e-03
  4.4127097e-03  4.3073052e-04  3.6677581e-03  1.4100034e-03
  1.8314549e-03 -1.1703349e-03 -1.8102034e-03 -5.3283584e-04
 -3.1664521e-03 -1.2362845e-03  1.2257809e-05  4.9633780e-03
 -1.6645459e-03 -6.1064120e-04  2.2278572e-03  3.2077660e-03
  3.2676797e-04  2.6266777e-04  2.6174723e-03  2.3480095e-03
  1.6683055e-03 -1.8281987e-03  6.6523696e-03  2.2704136e-03
  1.6022573e-03 -3.9123162e-03  1.7463772e-03 -1.3985863e-04]"
